ID_Transacao,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade,Localidade_Venda,Metodo_Pagamento,Status_Pedido
TX_10190,2025-07-09 12:41:00,CLI_554,Notebook,Eletrônicos,2674.35,5,Curitiba/PR/Brasil,Cartão de Crédito,
TX_10191,2025-11-29 09:30:00,CLI_355,Cadeira Escritório,Casa,3362.41,1,Bom Despacho/MG/Brasil,Boleto Bancário,Concluído
TX_10192,2025-03-02 08:56:00,CLI_893,História,Livros,922.11,4,Salvador/BA/Brasil,Cartão de Crédito,Em Processamento
TX_10193,2025-03-04 04:37:00,CLI_973,Cadeira Escritório,Casa,273.07,2,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Cancelado
TX_10194,2025-12-30 02:12:00,CLI_663,Fone de Ouvido,Eletrônicos,1904.47,3,Bom Despacho/MG/Brasil,Cartão de Crédito,Concluído
TX_10195,2025-04-13 04:44:00,CLI_342,Jogo de Cama,Casa,2769.45,1,São Paulo/SP/Brasil,Pix,Em Processamento
TX_10196,2025-03-08 20:53:00,CLI_188,Cadeira Escritório,Casa,244.13,4,Salvador/BA/Brasil,Boleto Bancário,Cancelado
TX_10197,2025-02-07 04:16:00,CLI_424,História,Livros,2253.55,4,Salvador/BA/Brasil,Pix,Em Processamento
TX_10198,2025-11-24 20:03:00,CLI_286,Jogo de Cama,Casa,2690.72,2,Salvador/BA/Brasil,Pix,Em Processamento
TX_10199,2025-03-20 10:22:00,CLI_268,Smartphone,Eletrônicos,579.45,2,Salvador/BA/Brasil,Pix,Em Processamento
TX_10200,2025-04-11 21:40:00,CLI_664,Luminária,Casa,971.46,3,Bom Despacho/MG/Brasil,Boleto Bancário,Em Processamento
TX_10201,2025-10-25 05:15:00,CLI_275,Notebook,Eletrônicos,2310.68,5,Salvador/BA/Brasil,Pix,Em Processamento
TX_10202,2025-01-24 21:53:00,CLI_889,Smartphone,Eletrônicos,2025.05,2,São Paulo/SP/Brasil,Boleto Bancário,Cancelado
TX_10203,2025-05-29 21:54:00,CLI_409,Smartwatch,Eletrônicos,1698.06,4,Salvador/BA/Brasil,Pix,Cancelado
TX_10204,2025-08-14 14:11:00,CLI_595,Smartphone,Eletrônicos,1633.58,3,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Concluído
TX_10205,2025-07-24 04:27:00,CLI_878,Cafeteira,Casa,1306.33,5,Bom Despacho/MG/Brasil,Cartão de Crédito,Concluído
TX_10206,2025-05-17 15:20:00,CLI_353,Jaqueta,Vestuário,505.96,1,São Paulo/SP/Brasil,Pix,Cancelado
TX_10207,2025-06-17 19:43:00,CLI_838,Biografia,Livros,1104.81,2,Rio de Janeiro/RJ/Brasil,Pix,Em Processamento
TX_10208,2025-09-12 00:47:00,CLI_192,História,Livros,3309.14,5,Bom Despacho/MG/Brasil,Pix,Concluído
TX_10209,2025-01-26 09:36:00,CLI_606,Tênis,Vestuário,2097.35,4,São Paulo/SP/Brasil,Pix,Em Processamento
TX_10210,2025-03-10 09:01:00,CLI_844,Smartphone,Eletrônicos,1289.74,4,Curitiba/PR/Brasil,Pix,Concluído
TX_10211,2025-10-15 06:38:00,CLI_471,Ficção Científica,Livros,1942.98,1,Salvador/BA/Brasil,Pix,Em Processamento
TX_10212,2025-12-15 20:51:00,CLI_221,Desenvolvimento Pessoal,Livros,463.39,1,Salvador/BA/Brasil,Pix,Concluído
TX_10213,2025-04-12 20:33:00,CLI_621,Cafeteira,Casa,1413.83,1,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Concluído
TX_10214,2025-09-23 15:35:00,CLI_252,Tênis,Vestuário,2127.82,5,Curitiba/PR/Brasil,Cartão de Crédito,Concluído
TX_10215,2025-11-12 10:12:00,CLI_707,Jogo de Cama,Casa,1187.26,5,Curitiba/PR/Brasil,Boleto Bancário,Cancelado
TX_10216,2025-07-08 11:18:00,CLI_789,Cadeira Escritório,Casa,396.97,4,São Paulo/SP/Brasil,Boleto Bancário,Concluído
TX_10217,2025-12-02 19:44:00,CLI_691,Smartwatch,Eletrônicos,807.99,1,Bom Despacho/MG/Brasil,Boleto Bancário,Cancelado
TX_10218,2025-12-15 08:16:00,CLI_132,Jaqueta,Vestuário,2010.41,1,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Concluído
TX_10219,2025-03-19 14:05:00,CLI_807,Desenvolvimento Pessoal,Livros,725.56,5,Curitiba/PR/Brasil,Boleto Bancário,Cancelado
TX_10220,2025-04-17 19:08:00,CLI_432,Notebook,Eletrônicos,3493.46,4,Salvador/BA/Brasil,Boleto Bancário,Cancelado
TX_10221,2025-09-30 11:41:00,CLI_659,Jogo de Cama,Casa,1249.69,3,Curitiba/PR/Brasil,Boleto Bancário,Cancelado
TX_10222,2025-10-13 10:11:00,CLI_330,Calça Jeans,Vestuário,3296.08,3,Bom Despacho/MG/Brasil,Pix,Concluído
TX_10223,2025-06-28 19:07:00,CLI_914,Desenvolvimento Pessoal,Livros,2530.0,3,Curitiba/PR/Brasil,Cartão de Crédito,Em Processamento
TX_10224,2026-01-31 04:59:00,CLI_397,História,Livros,161.6,1,Bom Despacho/MG/Brasil,Pix,Cancelado
TX_10225,2025-04-14 18:23:00,CLI_377,Cadeira Escritório,Casa,3266.59,3,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Concluído
TX_10226,2025-12-09 18:07:00,CLI_331,Calça Jeans,Vestuário,2238.24,1,São Paulo/SP/Brasil,Cartão de Crédito,Cancelado
TX_10227,2025-12-15 04:41:00,CLI_105,Cadeira Escritório,Casa,3376.35,2,São Paulo/SP/Brasil,Pix,Cancelado
TX_10228,2025-06-14 09:44:00,CLI_761,Biografia,Livros,221.18,1,Bom Despacho/MG/Brasil,Boleto Bancário,Em Processamento
TX_10229,2025-08-02 06:00:00,CLI_137,Camiseta,Vestuário,3490.14,4,Rio de Janeiro/RJ/Brasil,Pix,Concluído
TX_10230,2025-06-02 19:23:00,CLI_717,Luminária,Casa,388.94,3,São Paulo/SP/Brasil,Pix,Cancelado
TX_10231,2025-08-28 09:18:00,CLI_297,Biografia,Livros,2833.72,3,Salvador/BA/Brasil,Cartão de Crédito,Cancelado
TX_10232,2026-01-13 11:30:00,CLI_909,Jogo de Cama,Casa,1043.16,2,São Paulo/SP/Brasil,Cartão de Crédito,Em Processamento
TX_10233,2025-06-17 02:57:00,CLI_510,História,Livros,2347.36,2,Salvador/BA/Brasil,Cartão de Crédito,Cancelado
TX_10234,2025-05-14 13:05:00,CLI_341,Jogo de Cama,Casa,1571.87,3,São Paulo/SP/Brasil,Pix,Concluído
TX_10235,2025-12-21 08:03:00,CLI_163,Fone de Ouvido,Eletrônicos,2342.23,4,Bom Despacho/MG/Brasil,Pix,Concluído
TX_10236,2025-11-24 10:04:00,CLI_476,Desenvolvimento Pessoal,Livros,2156.97,2,São Paulo/SP/Brasil,Cartão de Crédito,Cancelado
TX_10237,2025-07-11 14:11:00,CLI_818,Jaqueta,Vestuário,1929.08,4,Salvador/BA/Brasil,Boleto Bancário,Concluído
TX_10238,2025-08-17 18:01:00,CLI_820,Camiseta,Vestuário,1275.82,5,Salvador/BA/Brasil,Cartão de Crédito,Concluído
TX_10239,2025-06-17 17:45:00,CLI_552,Calça Jeans,Vestuário,420.1,2,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Em Processamento
TX_10240,2025-08-17 01:53:00,CLI_564,Ficção Científica,Livros,474.83,4,Salvador/BA/Brasil,Pix,Em Processamento
TX_10241,2026-01-06 00:44:00,CLI_505,Smartwatch,Eletrônicos,901.78,1,Bom Despacho/MG/Brasil,Boleto Bancário,Concluído
TX_10242,2025-06-26 23:54:00,CLI_165,Smartphone,Eletrônicos,1900.95,1,Curitiba/PR/Brasil,Cartão de Crédito,Cancelado
TX_10243,2025-04-03 04:37:00,CLI_884,Fone de Ouvido,Eletrônicos,2250.71,4,Curitiba/PR/Brasil,Pix,Cancelado
TX_10244,2025-02-11 23:18:00,CLI_777,História,Livros,3062.82,2,Curitiba/PR/Brasil,Boleto Bancário,Concluído
TX_10245,2025-07-21 18:03:00,CLI_230,Notebook,Eletrônicos,2551.59,2,Salvador/BA/Brasil,Cartão de Crédito,Concluído
TX_10246,2025-08-06 18:09:00,CLI_488,Cadeira Escritório,Casa,2884.41,2,Salvador/BA/Brasil,Pix,Concluído
TX_10247,2026-01-07 03:51:00,CLI_132,Tênis,Vestuário,2836.03,4,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Concluído
TX_10248,2025-02-21 20:16:00,CLI_134,Calça Jeans,Vestuário,1570.85,1,São Paulo/SP/Brasil,Cartão de Crédito,Concluído
TX_10249,2025-10-04 07:24:00,CLI_872,História,Livros,3025.1,1,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Em Processamento
TX_10250,2025-06-13 19:42:00,CLI_712,Jogo de Cama,Casa,2707.3,3,Salvador/BA/Brasil,Cartão de Crédito,Concluído
TX_10251,2025-06-03 09:23:00,CLI_162,Calça Jeans,Vestuário,1955.16,5,Curitiba/PR/Brasil,Boleto Bancário,Concluído
TX_10252,2025-06-26 21:57:00,CLI_787,História,Livros,1343.32,5,São Paulo/SP/Brasil,Pix,Cancelado
TX_10253,2025-07-12 06:16:00,CLI_872,Biografia,Livros,1889.68,2,Bom Despacho/MG/Brasil,Cartão de Crédito,Concluído
TX_10254,2025-10-15 14:05:00,CLI_526,Jaqueta,Vestuário,1957.14,2,São Paulo/SP/Brasil,Pix,Concluído
TX_10255,2025-11-28 02:41:00,CLI_560,Jogo de Cama,Casa,2967.26,1,Bom Despacho/MG/Brasil,Boleto Bancário,Concluído
TX_10256,2025-12-11 20:38:00,CLI_717,Fone de Ouvido,Eletrônicos,152.82,1,Curitiba/PR/Brasil,Cartão de Crédito,Em Processamento
TX_10257,2025-06-20 10:20:00,CLI_115,Jaqueta,Vestuário,753.15,2,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Concluído
TX_10258,2025-12-27 06:58:00,CLI_506,Biografia,Livros,3204.22,5,Salvador/BA/Brasil,Pix,Concluído
TX_10259,2025-11-29 12:15:00,CLI_415,História,Livros,926.54,5,Salvador/BA/Brasil,Pix,Cancelado
TX_10260,2025-04-15 12:39:00,CLI_420,Smartwatch,Eletrônicos,1457.55,5,Bom Despacho/MG/Brasil,Cartão de Crédito,Concluído
TX_10261,2025-10-27 19:46:00,CLI_837,Fone de Ouvido,Eletrônicos,1470.26,2,Salvador/BA/Brasil,Cartão de Crédito,Concluído
TX_10262,2025-05-06 17:02:00,CLI_663,Jaqueta,Vestuário,2296.31,3,Salvador/BA/Brasil,Pix,Cancelado
TX_10263,2026-01-11 12:01:00,CLI_273,História,Livros,502.76,5,Rio de Janeiro/RJ/Brasil,Pix,Concluído
TX_10264,2025-12-09 01:39:00,CLI_882,Smartphone,Eletrônicos,37.25,2,São Paulo/SP/Brasil,Boleto Bancário,Concluído
TX_10265,2025-04-22 17:15:00,CLI_566,Notebook,Eletrônicos,1315.6,5,São Paulo/SP/Brasil,Boleto Bancário,Em Processamento
TX_10266,2025-01-04 18:09:00,CLI_664,História,Livros,1448.51,1,São Paulo/SP/Brasil,Boleto Bancário,Concluído
TX_10267,2025-12-24 23:00:00,CLI_540,Luminária,Casa,2824.49,2,Salvador/BA/Brasil,Cartão de Crédito,Concluído
TX_10268,2025-11-14 17:58:00,CLI_358,Calça Jeans,Vestuário,2856.02,3,Rio de Janeiro/RJ/Brasil,Pix,Concluído
TX_10269,2025-10-17 08:18:00,CLI_813,Cadeira Escritório,Casa,802.11,1,Curitiba/PR/Brasil,Boleto Bancário,Concluído
TX_10270,2025-07-13 18:51:00,CLI_587,Smartwatch,Eletrônicos,210.56,1,Curitiba/PR/Brasil,Boleto Bancário,Concluído
TX_10271,2025-11-27 11:18:00,CLI_679,Smartwatch,Eletrônicos,3420.99,1,Curitiba/PR/Brasil,Boleto Bancário,Concluído
TX_10272,2025-09-01 09:15:00,CLI_147,Calça Jeans,Vestuário,3235.7,3,Salvador/BA/Brasil,Boleto Bancário,Em Processamento
TX_10273,2025-01-09 07:04:00,CLI_701,Notebook,Eletrônicos,517.51,4,Bom Despacho/MG/Brasil,Cartão de Crédito,Concluído
TX_10274,2025-07-19 23:06:00,CLI_653,Calça Jeans,Vestuário,1171.08,2,Salvador/BA/Brasil,Boleto Bancário,Concluído
TX_10275,2025-08-12 07:55:00,CLI_958,Luminária,Casa,279.92,5,São Paulo/SP/Brasil,Boleto Bancário,Em Processamento
TX_10276,2025-11-21 09:19:00,CLI_902,Desenvolvimento Pessoal,Livros,3474.16,4,São Paulo/SP/Brasil,Cartão de Crédito,Concluído
TX_10277,2025-12-15 19:59:00,CLI_776,História,Livros,1339.55,5,Rio de Janeiro/RJ/Brasil,Pix,Concluído
TX_10278,2025-03-20 12:58:00,CLI_828,Smartphone,Eletrônicos,2746.86,2,Bom Despacho/MG/Brasil,Boleto Bancário,Cancelado
TX_10279,2025-02-16 00:10:00,CLI_415,Cafeteira,Casa,1564.9,3,São Paulo/SP/Brasil,Cartão de Crédito,Concluído
TX_10280,2025-08-18 19:00:00,CLI_668,Notebook,Eletrônicos,,1,Curitiba/PR/Brasil,Cartão de Crédito,Concluído
TX_10281,2025-11-03 11:04:00,CLI_984,Luminária,Casa,1357.55,3,Salvador/BA/Brasil,Pix,Cancelado
TX_10282,2025-09-24 05:47:00,CLI_801,Notebook,Eletrônicos,1341.85,2,Salvador/BA/Brasil,Pix,Concluído
TX_10283,2025-02-02 05:42:00,CLI_545,Cadeira Escritório,Casa,976.73,3,Rio de Janeiro/RJ/Brasil,Pix,Concluído
TX_10284,2026-01-05 21:20:00,CLI_607,Cafeteira,Casa,2084.42,2,Rio de Janeiro/RJ/Brasil,Pix,Concluído
TX_10285,2025-07-22 11:20:00,CLI_961,Tênis,Vestuário,2176.37,3,São Paulo/SP/Brasil,Pix,Concluído
TX_10286,2025-06-14 20:35:00,CLI_811,Biografia,Livros,714.97,3,Bom Despacho/MG/Brasil,Cartão de Crédito,Cancelado
TX_10287,2025-10-22 08:16:00,CLI_433,Cafeteira,Casa,1325.55,4,Curitiba/PR/Brasil,Pix,Concluído
TX_10288,2025-01-14 15:45:00,CLI_825,Calça Jeans,Vestuário,745.62,3,Salvador/BA/Brasil,Boleto Bancário,Concluído
TX_10289,2025-11-21 10:20:00,CLI_347,História,Livros,895.6,2,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Cancelado
TX_10290,2025-11-03 16:21:00,CLI_696,Ficção Científica,Livros,1411.81,5,Curitiba/PR/Brasil,Boleto Bancário,Cancelado
TX_10291,2025-11-01 21:46:00,CLI_187,Fone de Ouvido,Eletrônicos,396.15,2,Salvador/BA/Brasil,Boleto Bancário,Concluído
TX_10292,2025-11-27 23:07:00,CLI_762,Camiseta,Vestuário,1407.67,3,Salvador/BA/Brasil,Pix,Concluído
TX_10293,2025-04-24 17:25:00,CLI_864,Smartphone,Eletrônicos,1823.01,5,Bom Despacho/MG/Brasil,Boleto Bancário,Em Processamento
TX_10294,2025-07-20 15:48:00,CLI_890,Jaqueta,Vestuário,2383.25,5,Bom Despacho/MG/Brasil,Cartão de Crédito,Concluído
TX_10295,2025-06-01 14:11:00,CLI_187,Smartwatch,Eletrônicos,419.5,2,São Paulo/SP/Brasil,Pix,Concluído
TX_10296,2025-09-24 16:29:00,CLI_456,Cadeira Escritório,Casa,1674.43,4,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Cancelado
TX_10297,2025-01-23 03:55:00,CLI_123,Luminária,Casa,2974.39,1,Bom Despacho/MG/Brasil,Boleto Bancário,Concluído
TX_10298,2025-03-23 11:17:00,CLI_673,Calça Jeans,Vestuário,1500.9,4,Salvador/BA/Brasil,Cartão de Crédito,Cancelado
TX_10299,2025-07-22 00:59:00,CLI_855,Calça Jeans,Vestuário,2155.16,2,Curitiba/PR/Brasil,Pix,Em Processamento
TX_10300,2025-12-27 07:19:00,CLI_310,História,Livros,985.03,1,São Paulo/SP/Brasil,Boleto Bancário,Concluído
TX_10301,2025-04-11 15:37:00,CLI_216,Tênis,Vestuário,929.3,4,Bom Despacho/MG/Brasil,Boleto Bancário,Concluído
TX_10302,2025-02-28 11:52:00,CLI_460,História,Livros,2961.63,5,Salvador/BA/Brasil,Cartão de Crédito,Concluído
TX_10303,2025-03-02 08:08:00,CLI_412,Notebook,Eletrônicos,422.57,3,Bom Despacho/MG/Brasil,Boleto Bancário,Concluído
TX_10304,2025-03-12 19:37:00,CLI_492,História,Livros,1489.29,4,Salvador/BA/Brasil,Boleto Bancário,Em Processamento
TX_10305,2025-05-28 04:47:00,CLI_291,Calça Jeans,Vestuário,1111.31,4,Curitiba/PR/Brasil,Boleto Bancário,Concluído
TX_10306,2025-03-11 06:39:00,CLI_934,Luminária,Casa,1353.05,5,Curitiba/PR/Brasil,Boleto Bancário,Cancelado
TX_10307,2025-12-30 15:09:00,CLI_600,História,Livros,597.88,5,Curitiba/PR/Brasil,Cartão de Crédito,Concluído
TX_10308,2025-04-26 18:21:00,CLI_395,Luminária,Casa,601.21,4,Bom Despacho/MG/Brasil,Boleto Bancário,Cancelado
TX_10309,2026-02-01 18:32:00,CLI_943,Smartphone,Eletrônicos,3468.26,5,Bom Despacho/MG/Brasil,Cartão de Crédito,Cancelado
TX_10310,2026-01-12 22:18:00,CLI_869,Jaqueta,Vestuário,877.65,1,São Paulo/SP/Brasil,Pix,Concluído
TX_10311,2025-03-02 08:05:00,CLI_314,Luminária,Casa,2840.3,5,Curitiba/PR/Brasil,Boleto Bancário,Concluído
TX_10312,2025-03-13 07:03:00,CLI_933,Biografia,Livros,736.2,1,Salvador/BA/Brasil,Boleto Bancário,
TX_10313,2025-12-27 09:59:00,CLI_396,Jogo de Cama,Casa,2010.98,5,Bom Despacho/MG/Brasil,Boleto Bancário,Concluído
TX_10314,2025-05-22 22:23:00,CLI_229,Jaqueta,Vestuário,2459.47,2,São Paulo/SP/Brasil,Cartão de Crédito,Concluído
TX_10315,2025-09-08 04:51:00,CLI_691,Jogo de Cama,Casa,2218.92,4,Curitiba/PR/Brasil,Pix,Cancelado
TX_10316,2025-09-21 09:29:00,CLI_811,Smartphone,Eletrônicos,3278.13,3,Curitiba/PR/Brasil,Pix,Cancelado
TX_10317,2026-01-10 15:38:00,CLI_750,Luminária,Casa,2329.54,3,São Paulo/SP/Brasil,Cartão de Crédito,Em Processamento
TX_10318,2025-04-19 16:53:00,CLI_374,Biografia,Livros,1140.19,3,Curitiba/PR/Brasil,Pix,Em Processamento
TX_10319,2025-12-16 01:39:00,CLI_147,Jaqueta,Vestuário,362.02,4,Bom Despacho/MG/Brasil,Cartão de Crédito,
TX_10320,2025-01-01 14:36:00,CLI_307,Jaqueta,Vestuário,3484.99,2,Curitiba/PR/Brasil,Boleto Bancário,Concluído
TX_10321,2025-12-02 12:18:00,CLI_356,Tênis,Vestuário,302.24,2,São Paulo/SP/Brasil,Cartão de Crédito,Cancelado
TX_10322,2025-12-02 03:06:00,CLI_820,Jogo de Cama,Casa,346.72,2,Curitiba/PR/Brasil,Pix,Concluído
TX_10323,2025-12-15 15:11:00,CLI_109,Calça Jeans,Vestuário,43.1,3,Salvador/BA/Brasil,Cartão de Crédito,Cancelado
TX_10324,2025-04-28 13:04:00,CLI_191,Jaqueta,Vestuário,2561.71,1,São Paulo/SP/Brasil,Cartão de Crédito,Concluído
TX_10325,2025-07-15 04:32:00,CLI_756,Cafeteira,Casa,3475.4,2,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Em Processamento
TX_10326,2025-06-29 07:16:00,CLI_743,Notebook,Eletrônicos,2622.72,4,Curitiba/PR/Brasil,Boleto Bancário,Cancelado
TX_10327,2025-03-13 04:12:00,CLI_703,Camiseta,Vestuário,2559.08,3,São Paulo/SP/Brasil,Pix,Concluído
TX_10328,2025-11-27 02:52:00,CLI_354,Calça Jeans,Vestuário,1943.59,5,Bom Despacho/MG/Brasil,Boleto Bancário,Em Processamento
TX_10329,2025-04-16 17:40:00,CLI_721,Luminária,Casa,1790.69,4,Bom Despacho/MG/Brasil,Pix,Concluído
TX_10330,2025-02-27 08:13:00,CLI_611,Jaqueta,Vestuário,2238.72,1,Curitiba/PR/Brasil,Boleto Bancário,Concluído
TX_10331,2025-07-18 19:24:00,CLI_530,Cafeteira,Casa,1288.46,2,Rio de Janeiro/RJ/Brasil,Pix,Concluído
TX_10332,2025-05-15 07:21:00,CLI_140,Smartphone,Eletrônicos,3230.19,4,São Paulo/SP/Brasil,Boleto Bancário,Concluído
TX_10333,2025-02-12 21:51:00,CLI_649,História,Livros,1888.73,2,Curitiba/PR/Brasil,Pix,Concluído
TX_10334,2025-04-15 05:18:00,CLI_649,Luminária,Casa,1153.72,5,Salvador/BA/Brasil,Boleto Bancário,Concluído
TX_10335,2025-01-30 08:20:00,CLI_188,Cadeira Escritório,Casa,3237.33,1,Rio de Janeiro/RJ/Brasil,Pix,Em Processamento
TX_10336,2025-03-03 00:25:00,CLI_824,Fone de Ouvido,Eletrônicos,493.18,1,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Cancelado
TX_10337,2025-07-10 04:19:00,CLI_867,Cafeteira,Casa,2737.22,3,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Concluído
TX_10338,2025-05-20 17:52:00,CLI_165,Fone de Ouvido,Eletrônicos,931.38,5,Curitiba/PR/Brasil,Boleto Bancário,Concluído
TX_10339,2025-07-04 01:53:00,CLI_611,História,Livros,3009.87,2,Salvador/BA/Brasil,Pix,Concluído
TX_10340,2025-12-12 03:56:00,CLI_333,Luminária,Casa,2596.62,1,Salvador/BA/Brasil,Cartão de Crédito,Concluído
TX_10341,2025-07-06 13:04:00,CLI_253,Camiseta,Vestuário,638.68,1,Curitiba/PR/Brasil,Boleto Bancário,Cancelado
TX_10342,2025-08-02 10:55:00,CLI_377,Tênis,Vestuário,2893.6,5,Rio de Janeiro/RJ/Brasil,Pix,Concluído
TX_10343,2025-09-22 01:34:00,CLI_510,Notebook,Eletrônicos,255.21,4,Rio de Janeiro/RJ/Brasil,Pix,Concluído
TX_10344,2025-08-22 00:16:00,CLI_477,Luminária,Casa,714.34,5,Salvador/BA/Brasil,Pix,Em Processamento
TX_10345,2025-10-30 16:50:00,CLI_891,Jaqueta,Vestuário,2718.96,5,Bom Despacho/MG/Brasil,Cartão de Crédito,Concluído
TX_10346,2025-04-30 18:29:00,CLI_454,Smartwatch,Eletrônicos,2231.26,1,São Paulo/SP/Brasil,Pix,Concluído
TX_10347,2025-04-16 18:05:00,CLI_343,Desenvolvimento Pessoal,Livros,1478.06,1,São Paulo/SP/Brasil,Cartão de Crédito,Concluído
TX_10348,2025-09-24 14:05:00,CLI_817,Smartphone,Eletrônicos,3136.09,4,Rio de Janeiro/RJ/Brasil,Boleto Bancário,Concluído
TX_10349,2025-02-08 20:12:00,CLI_681,Notebook,Eletrônicos,232.06,2,Curitiba/PR/Brasil,Cartão de Crédito,Concluído
TX_10350,2025-12-25 11:08:00,CLI_425,Cafeteira,Casa,1592.86,2,Curitiba/PR/Brasil,Cartão de Crédito,Concluído
TX_10351,2025-02-24 05:36:00,CLI_560,Camiseta,Vestuário,1639.2,4,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Em Processamento
TX_10352,2025-06-07 15:48:00,CLI_371,Jogo de Cama,Casa,2985.9,1,Curitiba/PR/Brasil,Cartão de Crédito,Concluído
TX_10353,2025-03-17 03:06:00,CLI_828,Notebook,Eletrônicos,880.04,3,Bom Despacho/MG/Brasil,Pix,Em Processamento
TX_10354,2025-03-31 01:03:00,CLI_514,Fone de Ouvido,Eletrônicos,2993.29,5,Bom Despacho/MG/Brasil,Boleto Bancário,Em Processamento
TX_10355,2025-02-22 04:46:00,CLI_224,Camiseta,Vestuário,56.67,2,Curitiba/PR/Brasil,Cartão de Crédito,Concluído
TX_10356,2025-10-26 20:00:00,CLI_365,Desenvolvimento Pessoal,Livros,3212.24,1,São Paulo/SP/Brasil,Cartão de Crédito,Concluído
TX_10357,2025-02-17 11:19:00,CLI_225,Jaqueta,Vestuário,163.8,4,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Concluído
TX_10358,2025-01-16 13:03:00,CLI_799,História,Livros,1501.92,3,Curitiba/PR/Brasil,Cartão de Crédito,Concluído
TX_10359,2025-03-18 01:10:00,CLI_728,Cafeteira,Casa,2172.83,2,Curitiba/PR/Brasil,Boleto Bancário,Concluído
TX_10360,2025-09-03 02:04:00,CLI_189,História,Livros,990.02,2,Salvador/BA/Brasil,Pix,Concluído
TX_10361,2026-02-05 12:15:00,CLI_591,Camiseta,Vestuário,1912.64,4,Curitiba/PR/Brasil,Pix,Em Processamento
TX_10362,2025-04-03 00:53:00,CLI_426,Cadeira Escritório,Casa,2095.95,1,Bom Despacho/MG/Brasil,Pix,Concluído
TX_10363,2025-04-30 05:26:00,CLI_202,Desenvolvimento Pessoal,Livros,878.78,2,Salvador/BA/Brasil,Pix,Em Processamento
TX_10364,2025-07-18 12:06:00,CLI_959,Notebook,Eletrônicos,3470.52,2,Salvador/BA/Brasil,Cartão de Crédito,Concluído
TX_10365,2025-01-15 23:54:00,CLI_460,Cafeteira,Casa,3317.24,5,Salvador/BA/Brasil,Cartão de Crédito,Em Processamento
TX_10366,2025-06-08 05:59:00,CLI_602,Jaqueta,Vestuário,147.3,1,Salvador/BA/Brasil,Cartão de Crédito,Em Processamento
TX_10367,2025-09-02 00:01:00,CLI_439,Camiseta,Vestuário,3213.87,2,Salvador/BA/Brasil,Cartão de Crédito,Concluído
TX_10368,2025-01-12 05:02:00,CLI_700,Tênis,Vestuário,2470.87,2,São Paulo/SP/Brasil,Cartão de Crédito,Em Processamento
TX_10369,2025-12-27 22:36:00,CLI_505,Luminária,Casa,2057.27,3,Bom Despacho/MG/Brasil,Pix,Concluído
TX_10370,2025-11-24 16:37:00,CLI_764,Calça Jeans,Vestuário,1120.73,5,Curitiba/PR/Brasil,Boleto Bancário,Em Processamento
TX_10371,2025-03-31 12:54:00,CLI_414,Jogo de Cama,Casa,2572.97,3,Salvador/BA/Brasil,Cartão de Crédito,Concluído
TX_10372,2025-01-17 06:12:00,CLI_716,Smartwatch,Eletrônicos,1123.99,5,Salvador/BA/Brasil,Cartão de Crédito,Em Processamento
TX_10373,2025-06-19 02:39:00,CLI_343,Smartwatch,Eletrônicos,1223.63,3,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Concluído
TX_10374,2025-05-16 07:09:00,CLI_355,Cadeira Escritório,Casa,2430.72,3,São Paulo/SP/Brasil,Pix,Concluído
TX_10375,2025-08-13 14:19:00,CLI_270,Smartphone,Eletrônicos,3097.66,4,Curitiba/PR/Brasil,Pix,Concluído
TX_10376,2025-10-23 22:13:00,CLI_876,Ficção Científica,Livros,2409.75,2,Curitiba/PR/Brasil,Pix,Concluído
TX_10377,2025-06-13 08:54:00,CLI_207,Fone de Ouvido,Eletrônicos,273.59,2,São Paulo/SP/Brasil,Pix,Concluído
TX_10378,2025-11-01 20:56:00,CLI_594,Smartphone,Eletrônicos,2470.2,4,Bom Despacho/MG/Brasil,Boleto Bancário,Concluído
TX_10379,2025-02-21 11:18:00,CLI_310,Biografia,Livros,3410.78,4,São Paulo/SP/Brasil,Boleto Bancário,Em Processamento
TX_10380,2025-05-02 03:16:00,CLI_150,Cafeteira,Casa,1384.26,5,Bom Despacho/MG/Brasil,Pix,Concluído
TX_10381,2025-08-07 02:59:00,CLI_401,Fone de Ouvido,Eletrônicos,2886.28,5,São Paulo/SP/Brasil,Pix,Concluído
TX_10382,2025-03-29 21:47:00,CLI_398,Smartphone,Eletrônicos,3420.05,4,Rio de Janeiro/RJ/Brasil,Cartão de Crédito,Concluído
